Cobertura;name;Punto_ID;Nombre;Municipio;Departamento;Latitud;Longitud;Elevación;Fecha replica 1;Fecha replica 2;Forest OK
Bosque;Mature_forest;ZAF3;;;Magdalena;6.25131;-75.01664;1125;;;
Vegetación secundaria;Secondary_Growth;ZAF4;;;Magdalena;6.2505;-75.01632;1129;;;
Bosque;Mature_forest;ZAF5;;;Magdalena;6.24987;-75.01649;1124;;;
Bosque;Mature_forest;ZAF6;;;Magdalena;6.24926;-75.01709;1132;;;
Bosque;Mature_forest;ZAF7;;;Magdalena;6.24827;-75.0173;1166;;;
Vegetación secundaria;Secondary_Growth;ZAF8;;;Magdalena;6.2477;-75.01792;1180;;;
Café;Shade_coffee;ZAF9;;;Magdalena;6.24696;-75.01844;1210;;;
Bosque;Bosque Denso;Met01;;La Uribe;Meta;3.360949;-74.315339;1445;;;
Bosque;Bosque Denso;Met02;;La Uribe;Meta;3.32481;-74.333859;1549;;;
Bosque;Bosque Denso;Met03;;La Uribe;Meta;3.361075;-74.321086;1559;;;
Bosque;Bosque Denso;Met04;;Mesetas;Meta;3.421769;-74.174077;1782;;;
Bosque;Bosque Denso;Met05;;Mesetas;Meta;3.471793;-74.105751;1555;;;
Bosque;Bosque Denso;Met06;;Restrepo ;Meta;4.372009;-73.582483;1127;;;
Bosque;Bosque Denso;Nar01;;Policarpa ;Nariño;1.778944;-77.455402;1310;;;
Bosque;Bosque Denso;Nar02;;El Rosario;Nariño;1.886026;-77.427418;1374;;;
Bosque;Bosque Denso;Nar03;;El Rosario;Nariño;1.799931;-77.421288;1695;;;
Bosque;Bosque Denso;Nar04;;Leiva;Nariño;1.950087;-77.393282;1475;;;
Bosque;Bosque Denso;Nar05;;El Charco;Nariño;2.052498;-77.520087;1152;;;
Vegetación secundaria;Secondary_Growth;AL1;;;OrinocoAmazonas;4.87709;-73.25529;1170;;;
Bosque;Mature_forest;AL10;;;OrinocoAmazonas;4.88169;-73.25318;1140;;;
Vegetación secundaria;Secondary_Growth;AL11;;;OrinocoAmazonas;4.88109;-73.25218;1128;;;
Bosque;Mature_forest;AL12;;;OrinocoAmazonas;4.88125;-73.25169;1108;;;
Bosque;Mature_forest;AL13;;;OrinocoAmazonas;4.87898;-73.25224;1134;;;
Vegetación secundaria;Secondary_Growth;AL14;;;OrinocoAmazonas;4.88116;-73.25131;1100;;;
Bosque;Mature_forest;AL15;;;OrinocoAmazonas;4.87979;-73.25401;1215;;;
Vegetación secundaria;Secondary_Growth;AL16;;;OrinocoAmazonas;4.87972;-73.25326;1179;;;
Vegetación secundaria;Secondary_Growth;AL17;;;OrinocoAmazonas;4.88031;-73.25304;1220;;;
Vegetación secundaria;Secondary_Growth;AL18;;;OrinocoAmazonas;4.88091;-73.25339;1189;;;
Bosque;Mature_forest;AL19;;;OrinocoAmazonas;4.88148;-73.25367;1200;;;
Bosque;Mature_forest;AL2;;;OrinocoAmazonas;4.8778;-73.25492;1180;;;
Bosque;Mature_forest;AL20;;;OrinocoAmazonas;4.88209;-73.25377;1208;;;
Bosque;Mature_forest;AL21;;;OrinocoAmazonas;4.88326;-73.25419;1225;;;
Bosque;Mature_forest;AL22;;;OrinocoAmazonas;4.88278;-73.25383;1223;;;
Bosque;Mature_forest;AL23;;;OrinocoAmazonas;4.88418;-73.25317;1238;;;
Bosque;Mature_forest;AL24;;;OrinocoAmazonas;4.88331;-73.2539;1234;;;
Bosque;Mature_forest;AL25;;;OrinocoAmazonas;4.88474;-73.25228;1225;;;
Bosque;Mature_forest;AL26;;;OrinocoAmazonas;4.88463;-73.25303;1258;;;
Bosque;Mature_forest;AL27;;;OrinocoAmazonas;4.88614;-73.2514;1288;;;
Bosque;Mature_forest;AL28;;;OrinocoAmazonas;4.88556;-73.2518;1263;;;
Bosque;Mature_forest;AL29;;;OrinocoAmazonas;4.88677;-73.25012;1261;;;
Vegetación secundaria;Secondary_Growth;AL3;;;OrinocoAmazonas;4.87825;-73.25438;1173;;;
Bosque;Mature_forest;AL30;;;OrinocoAmazonas;4.88662;-73.25072;1285;;;
Vegetación secundaria;Secondary_Growth;Al31;;;OrinocoAmazonas;4.88759;-73.25015;1286;;;
Bosque;Mature_forest;AL32;;;OrinocoAmazonas;4.88722;-73.25044;1295;;;
Bosque;Mature_forest;AL33;;;OrinocoAmazonas;4.8759;-73.2551;1155;;;
Bosque;Mature_forest;AL34;;;OrinocoAmazonas;4.87613;-73.25593;1189;;;
Bosque;Mature_forest;AL35;;;OrinocoAmazonas;4.87652;-73.25565;1173;;;
Bosque;Mature_forest;AL36;;;OrinocoAmazonas;4.87732;-73.25544;1189;;;
Bosque;Mature_forest;AL37;;;OrinocoAmazonas;4.87782;-73.25507;1192;;;
Bosque;Mature_forest;AL38;;;OrinocoAmazonas;4.87851;-73.2546;1199;;;
Bosque;Mature_forest;AL39;;;OrinocoAmazonas;4.87908;-73.2538;1183;;;
Bosque;Mature_forest;AL4;;;OrinocoAmazonas;4.87926;-73.25361;1182;;;
Bosque;Mature_forest;AL40;;;OrinocoAmazonas;4.87878;-73.25272;1139;;;
Bosque;Mature_forest;AL41;;;OrinocoAmazonas;4.87901;-73.25319;1158;;;
Bosque;Mature_forest;AL42;;;OrinocoAmazonas;4.87907;-73.2522;1135;;;
Vegetación secundaria;Secondary_Growth;AL43;;;OrinocoAmazonas;4.87998;-73.25238;1149;;;
Bosque;Mature_forest;AL44;;;OrinocoAmazonas;4.8807;-73.25234;1147;;;
Bosque;Mature_forest;AL45;;;OrinocoAmazonas;4.88128;-73.25288;1151;;;
Bosque;Mature_forest;AL46;;;OrinocoAmazonas;4.881911;-73.25316;1159;;;
Bosque;Mature_forest;AL47;;;OrinocoAmazonas;4.88112;-73.25201;1121;;;
Bosque;Mature_forest;AL48;;;OrinocoAmazonas;4.88122;-73.25134;1100;;;
Bosque;Mature_forest;AL49;;;OrinocoAmazonas;4.88107;-73.25098;1089;;;
Vegetación secundaria;Secondary_Growth;AL5;;;OrinocoAmazonas;4.87887;-73.25266;1165;;;
Bosque;Mature_forest;AL50;;;OrinocoAmazonas;4.88066;-73.2511;1100;;;
Bosque;Mature_forest;AL51;;;OrinocoAmazonas;4.87969;-73.25385;1205;;;
Bosque;Mature_forest;AL52;;;OrinocoAmazonas;4.88001;-73.25307;1178;;;
Bosque;Mature_forest;AL53;;;OrinocoAmazonas;4.88065;-73.25335;1193;;;
Bosque;Mature_forest;AL54;;;OrinocoAmazonas;4.88134;-73.25365;1235;;;
Bosque;Mature_forest;AL55;;;OrinocoAmazonas;4.88213;-73.25369;1202;;;
Bosque;Mature_forest;AL56;;;OrinocoAmazonas;4.8829;-73.25359;1209;;;
Bosque;Mature_forest;AL57;;;OrinocoAmazonas;4.88347;-73.25402;1243;;;
Bosque;Mature_forest;AL58;;;OrinocoAmazonas;4.88388;-73.253343;1232;;;
Bosque;Mature_forest;AL59;;;OrinocoAmazonas;4.88444;-73.25321;1256;;;
Bosque;Mature_forest;AL6;;;OrinocoAmazonas;4.87934;-73.25318;1168;;;
Bosque;Mature_forest;AL60;;;OrinocoAmazonas;4.88489;-73.25272;1258;;;
Bosque;Mature_forest;AL61;;;OrinocoAmazonas;4.88532;-73.25217;1262;;;
Bosque;Mature_forest;AL62;;;OrinocoAmazonas;4.88562;-73.25112;1236;;;
Bosque;Mature_forest;AL63;;;OrinocoAmazonas;4.88629;-73.25118;1275;;;
Bosque;Mature_forest;AL64;;;OrinocoAmazonas;4.88643;-73.25046;1261;;;
Bosque;Mature_forest;AL65;;;OrinocoAmazonas;4.88705;-73.25005;1267;;;
Bosque;Mature_forest;AL66;;;OrinocoAmazonas;4.88756;-73.25005;1281;;;
Bosque;Mature_forest;AL67;;;OrinocoAmazonas;4.88732;-73.25047;1300;;;
Bosque;Mature_forest;AL68;;;OrinocoAmazonas;4.88715;-73.25066;1305;;;
Bosque;Mature_forest;AL69;;;OrinocoAmazonas;4.88824;-73.25056;1291;;;
Bosque;Mature_forest;AL7;;;OrinocoAmazonas;4.87964;-73.25263;1156;;;
Bosque;Mature_forest;AL70;;;OrinocoAmazonas;4.88899;-73.25111;1296;;;
Bosque;Mature_forest;AL71;;;OrinocoAmazonas;4.89043;-73.2522;1293;;;
Bosque;Mature_forest;AL72;;;OrinocoAmazonas;4.89078;-73.25301;1305;;;
Bosque;Mature_forest;AL73;;;OrinocoAmazonas;4.89135;-73.25474;1335;;;
Vegetación secundaria;Secondary_Growth;AL74;;;OrinocoAmazonas;4.89104;-73.25381;1311;;;
Bosque;Forest_fragment/Riparian_strip;AL76;;;OrinocoAmazonas;4.89385;-73.25378;1295;;;
Bosque;Mature_forest;AL77;;;OrinocoAmazonas;4.89536;-73.25417;1352;;;
Bosque;Forest_fragment/Riparian_strip;AL78;;;OrinocoAmazonas;4.89476;-73.25446;1342;;;
Bosque;Mature_forest;AL8;;;OrinocoAmazonas;4.88043;-73.25223;1144;;;
Vegetación secundaria;Secondary_Growth;AL9;;;OrinocoAmazonas;4.88102;-73.25278;1154;;;
Vegetación secundaria;Secondary_Growth;AVH13;;;OrinocoAmazonas;1.8534;-75.66733;1803;;;
Bosque;Mature_forest;AVH15;;;OrinocoAmazonas;1.85096;-75.66758;1802;;;
Vegetación secundaria;Secondary_Growth;AVH17;;;OrinocoAmazonas;1.84604;-75.67078;1707;;;
Bosque;Mature_forest;AVH19;;;OrinocoAmazonas;1.84467;-75.66869;1660;;;
Vegetación secundaria;Secondary_Growth;AVH21;;;OrinocoAmazonas;1.839091;-75.666021;1551;;;
Vegetación secundaria;Secondary_Growth;AVH23;;;OrinocoAmazonas;1.83988;-75.6629;1585;;;
Vegetación secundaria;Secondary_Growth;AVH25;;;OrinocoAmazonas;1.83691;-75.66441;1465;;;
Vegetación secundaria;Secondary_Growth;DOR22;;;OrinocoAmazonas;1.73213;-75.67071;1009;;;
Vegetación secundaria;Secondary_Growth;DOR23;;;OrinocoAmazonas;1.73314;-75.67085;1018;;;
Bosque;Mature_forest;GU1;;;OrinocoAmazonas;4.26218;-73.80753;2021;;;
Bosque;Mature_forest;GU10;;;OrinocoAmazonas;4.26228;-73.80057;2070;;;
Bosque;Mature_forest;GU11;;;OrinocoAmazonas;4.26203;-73.80138;2071;;;
Bosque;Mature_forest;GU12;;;OrinocoAmazonas;4.26233;-73.80108;2080;;;
Bosque;Mature_forest;GU13;;;OrinocoAmazonas;4.26282;-73.80049;2095;;;
Bosque;Mature_forest;GU14;;;OrinocoAmazonas;4.26347;-73.79986;2110;;;
Bosque;Mature_forest;GU2;;;OrinocoAmazonas;4.26261;-73.80589;2006;;;
Bosque;Mature_forest;GU3;;;OrinocoAmazonas;4.26274;-73.80507;2001;;;
Bosque;Mature_forest;GU4;;;OrinocoAmazonas;4.2629;-73.80423;2006;;;
Bosque;Mature_forest;GU5;;;OrinocoAmazonas;4.26256;-73.80346;2005;;;
Bosque;Mature_forest;GU6;;;OrinocoAmazonas;4.26223;-73.80288;2022;;;
Vegetación secundaria;Secondary_Growth;GU7;;;OrinocoAmazonas;4.26156;-73.80241;2027;;;
Bosque;Mature_forest;GU8;;;OrinocoAmazonas;4.26094;-73.80182;2025;;;
Bosque;Mature_forest;GU9;;;OrinocoAmazonas;4.2625;-73.79995;2063;;;
Bosque;Mature_forest;SCH10;;;OrinocoAmazonas;1.21328;-76.6887;1071;;;
Bosque;Mature_forest;SCH11;;;OrinocoAmazonas;1.21416;-76.68944;1677;;;
Bosque;Mature_forest;SCH12;;;OrinocoAmazonas;1.21402;-76.69041;1070;;;
Bosque;Mature_forest;SCH13;;;OrinocoAmazonas;1.21478;-76.69097;1106;;;
Bosque;Mature_forest;SCH14;;;OrinocoAmazonas;1.21501;-76.69166;1107;;;
Bosque;Mature_forest;SCH15;;;OrinocoAmazonas;1.21487;-76.69289;1126;;;
Bosque;Mature_forest;SCH16;;;OrinocoAmazonas;1.21508;-76.69373;1145;;;
Bosque;Mature_forest;SCH17;;;OrinocoAmazonas;1.21557;-76.69431;1140;;;
Bosque;Mature_forest;SCH18;;;OrinocoAmazonas;1.2154;-76.69489;1101;;;
Bosque;Mature_forest;SCH19;;;OrinocoAmazonas;1.21506;-76.69586;1188;;;
Bosque;Mature_forest;SCH20;;;OrinocoAmazonas;1.21489;-76.69676;1187;;;
Bosque;Mature_forest;SCH21;;;OrinocoAmazonas;1.21483;-76.69814;1208;;;
Bosque;Mature_forest;SCH22;;;OrinocoAmazonas;1.2153;-76.69942;1215;;;
Bosque;Mature_forest;SCH23;;;OrinocoAmazonas;1.2154;-76.70016;1263;;;
Bosque;Mature_forest;SCH24;;;OrinocoAmazonas;1.2157;-76.7015;1237;;;
Bosque;Mature_forest;SCH25;;;OrinocoAmazonas;1.21563;-76.70315;1238;;;
Bosque;Mature_forest;SCH26;;;OrinocoAmazonas;1.21605;-76.7057;1269;;;
Bosque;Mature_forest;SCH27;;;OrinocoAmazonas;1.214935;-76.705035;1261;;;
Bosque;Mature_forest;SCH28;;;OrinocoAmazonas;1.21478;-76.7086;1261;;;
Bosque;Mature_forest;SCH29;;;OrinocoAmazonas;1.21424;-76.70692;1268;;;
Bosque;Mature_forest;SCH30;;;OrinocoAmazonas;1.21332;-76.70701;1271;;;
Bosque;Mature_forest;SCH31;;;OrinocoAmazonas;1.21297;-76.70631;1279;;;
Bosque;Mature_forest;SCH32;;;OrinocoAmazonas;1.21249;-76.70538;1289;;;
Vegetación secundaria;Secondary_Growth;SCH6;;;OrinocoAmazonas;1.21353;-76.68519;1005;;;
Bosque;Mature_forest;SCH7;;;OrinocoAmazonas;1.2134;-76.68627;1001;;;
Bosque;Mature_forest;SCH8;;;OrinocoAmazonas;1.21283;-76.68708;1034;;;
Bosque;Mature_forest;SCH9;;;OrinocoAmazonas;1.21295;-76.6881;1041;;;
Vegetación secundaria;Secondary_Growth;TMP04;;;OrinocoAmazonas;1.06915;-76.74513;2231;;;
Vegetación secundaria;Secondary_Growth;TMP06;;;OrinocoAmazonas;1.07108;-76.74142;2206;;;
Bosque;Mature_forest;TMP08;;;OrinocoAmazonas;1.07211;-76.74107;2157;;;
Bosque;Mature_forest;TMP10;;;OrinocoAmazonas;1.07197;-76.73981;2070;;;
Vegetación secundaria;Secondary_Growth;TMP11;;;OrinocoAmazonas;1.07094;-76.73899;2040;;;
Vegetación secundaria;Secondary_Growth;TMP12;;;OrinocoAmazonas;1.07132;-76.73638;2092;;;
Vegetación secundaria;Secondary_Growth;TMP13;;;OrinocoAmazonas;1.0703;-76.73349;2022;;;
Bosque;Mature_forest;TMP14;;;OrinocoAmazonas;1.06941;-76.73413;2011;;;
Vegetación secundaria;Secondary_Growth;TMP3;;;OrinocoAmazonas;1.06903;-76.74414;2250;;;
Vegetación secundaria;Secondary_Growth;TMP5;;;OrinocoAmazonas;1.0699;-76.74223;2219;;;
Bosque;Mature_forest;TMP7;;;OrinocoAmazonas;1.07046;-76.74245;2189;;;
Vegetación secundaria;Secondary_Growth;TMP9;;;OrinocoAmazonas;1.07134;-76.73869;2088;;;
Bosque;Mature_forest;VAH1;;;OrinocoAmazonas;1.86468;-75.6724;2078;;;
Vegetación secundaria;Secondary_Growth;VAH10;;;OrinocoAmazonas;1.85738;-75.66738;1935;;;
Vegetación secundaria;Secondary_Growth;VAH11;;;OrinocoAmazonas;1.85657;-75.66843;1922;;;
Vegetación secundaria;Secondary_Growth;VAH12;;;OrinocoAmazonas;1.85479;-75.66859;1896;;;
Bosque;Mature_forest;VAH14;;;OrinocoAmazonas;1.85188;-75.66657;1816;;;
Bosque;Mature_forest;VAH16;;;OrinocoAmazonas;1.84738;-75.67203;1729;;;
Cerca viva;Live_Fence/Pasture;VAH18;;;OrinocoAmazonas;1.84422;-75.67059;1683;;;
Bosque;Mature_forest;VAH2;;;OrinocoAmazonas;1.86341;-75.67345;2080;;;
Bosque;Mature_forest;VAH20;;;OrinocoAmazonas;1.8425;-75.66899;1625;;;
Bosque;Mature_forest;VAH22;;;OrinocoAmazonas;1.83914;-75.66454;1540;;;
Bosque;Mature_forest;VAH24;;;OrinocoAmazonas;1.83941;-75.66351;1488;;;
Cerca viva;Live_Fence/Pasture;VAH26;;;OrinocoAmazonas;1.83623;-75.6657;1446;;;
Bosque;Mature_forest;VAH3;;;OrinocoAmazonas;1.86246;-75.67316;2071;;;
Vegetación secundaria;Secondary_Growth;VAH4;;;OrinocoAmazonas;1.86198;-75.67273;2069;;;
Vegetación secundaria;Secondary_Growth;VAH5;;;OrinocoAmazonas;1.86199;-75.67013;2041;;;
Bosque;Mature_forest;VAH6;;;OrinocoAmazonas;1.86248;-75.66874;2044;;;
Bosque;Mature_forest;VAH7;;;OrinocoAmazonas;1.86263;-75.66748;2015;;;
Vegetación secundaria;Secondary_Growth;VAH8;;;OrinocoAmazonas;1.86137;-75.66526;1981;;;
Bosque;Mature_forest;VAH9;;;OrinocoAmazonas;1.85904;-75.66595;1961;;;
Bosque;Forest_fragment/Riparian_strip;ANC15;;;Pacifico;3.53301;-76.7506;1262;;;
Vegetación secundaria;Secondary_Growth;ANC16;;;Pacifico;3.53459;-76.75349;1259;;;
Vegetación secundaria;Secondary_Growth;GUA1;;;Pacifico;5.821;-76.17086;1797;;;
Bosque;Mature_forest;GUA10;;;Pacifico;5.81489;-76.18022;1790;;;
Bosque;Mature_forest;GUA11;;;Pacifico;5.81389;-76.18065;1782;;;
Bosque;Mature_forest;GUA12;;;Pacifico;5.81285;-76.18037;1787;;;
Bosque;Mature_forest;GUA13;;;Pacifico;5.81174;-76.17996;1771;;;
Bosque;Mature_forest;GUA14;;;Pacifico;5.81072;-76.17963;1747;;;
Bosque;Mature_forest;GUA15;;;Pacifico;5.80459;-76.17899;1728;;;
Bosque;Mature_forest;GUA16;;;Pacifico;5.80875;-76.177972;1716;;;
Bosque;Mature_forest;GUA17;;;Pacifico;5.80802;-76.1801;1715;;;
Bosque;Mature_forest;GUA18;;;Pacifico;5.80666;-76.17943;1696;;;
Bosque;Mature_forest;GUA19;;;Pacifico;5.80627;-76.18158;1674;;;
Bosque;Mature_forest;GUA19;;;Pacifico;5.80693;-76.18085;1688;;;
Vegetación secundaria;Secondary_Growth;GUA2;;;Pacifico;5.82262;-76.17174;1812;;;
Vegetación secundaria;Secondary_Growth;GUA3;;;Pacifico;5.82164;-76.17252;1830;;;
Vegetación secundaria;Secondary_Growth;GUA4;;;Pacifico;5.82076;-76.1745;1889;;;
Vegetación secundaria;Secondary_Growth;GUA5;;;Pacifico;5.82015;-76.17597;1849;;;
Bosque;Mature_forest;GUA6;;;Pacifico;5.82001;-76.17685;1840;;;
Vegetación secundaria;Secondary_Growth;GUA7;;;Pacifico;5.81928;76.1784;1830;;;
Vegetación secundaria;Secondary_Growth;GUA8;;;Pacifico;5.81806;-76.17876;1814;;;
Vegetación secundaria;Secondary_Growth;GUA9;;;Pacifico;5.81586;-76.17981;1803;;;
Bosque;Mature_forest;ME10;;;Pacifico;5.46798;-75.89216;1974;;;
Bosque;Mature_forest;ME5;;;Pacifico;5.47502;-75.89537;2241;;;
Bosque;Mature_forest;ME6;;;Pacifico;5.47363;-75.89497;2188;;;
Bosque;Mature_forest;ME7;;;Pacifico;5.47195;-75.8945;2120;;;
Bosque;Mature_forest;ME8;;;Pacifico;5.47067;-75.89359;2054;;;
Bosque;Mature_forest;ME9;;;Pacifico;5.4697;-75.8929;2025;;;
Bosque;Mature_forest;MTZ12;;;Pacifico;5.25208;-76.10757;2234;;;
Bosque;Mature_forest;MTZ13;;;Pacifico;5.25127;-76.10598;2192;;;
Vegetación secundaria;Secondary_Growth;MTZ14;;;Pacifico;5.25056;-76.106;2179;;;
Bosque;Mature_forest;MTZ15;;;Pacifico;5.25136;-76.10542;2147;;;
Bosque;Mature_forest;MTZ16;;;Pacifico;5.2514;-76.1045;2112;;;
Bosque;Mature_forest;MTZ17;;;Pacifico;5.25116;-76.10346;2096;;;
Bosque;Mature_forest;MTZ18;;;Pacifico;5.25009;-76.104;2071;;;
Vegetación secundaria;Secondary_Growth;MTZ19;;;Pacifico;5.24888;-76.1059;2029;;;
Vegetación secundaria;Secondary_Growth;MTZ20;;;Pacifico;5.2474;-76.10564;2021;;;
Bosque;Mature_forest;MTZ21;;;Pacifico;5.24728;-76.10538;2002;;;
Bosque;Mature_forest;MTZ22;;;Pacifico;5.24817;-76.105321;2003;;;
Vegetación secundaria;Secondary_Growth;MTZ23;;;Pacifico;5.24804;-76.104;1966;;;
Bosque;Mature_forest;MTZ24;;;Pacifico;5.24937;-76.10248;1938;;;
Vegetación secundaria;Secondary_Growth;MTZ25;;;Pacifico;5.24835;-76.10237;1929;;;
Bosque;Mature_forest;MTZ26;;;Pacifico;5.2472;-76.10215;1897;;;
Bosque;Mature_forest;MTZ27;;;Pacifico;5.24672;-76.1011;1892;;;
Bosque;Mature_forest;MTZ28;;;Pacifico;5.24654;-76.1005;1860;;;
Bosque;Mature_forest;MTZ29;;;Pacifico;5.24715;-76.09931;1829;;;
Bosque;Mature_forest;MTZ30;;;Pacifico;5.24648;-76.09863;1805;;;
Bosque;Mature_forest;MTZ31;;;Pacifico;5.2449;-76.098;1763;;;
Bosque;Mature_forest;MTZ32;;;Pacifico;5.2457;-76.0974;1754;;;
Bosque;Mature_forest;MTZ33;;;Pacifico;5.24608;-76.0964;1762;;;
Bosque;Mature_forest;MTZ34;;;Pacifico;5.24616;-76.0954;1715;;;
Bosque;Mature_forest;MTZ35;;;Pacifico;5.23295;-76.08493;1395;;;
Vegetación secundaria;Secondary_Growth;MTZ36;;;Pacifico;5.23444;-76.08462;1405;;;
Vegetación secundaria;Secondary_Growth;MTZ37;;;Pacifico;5.23639;-76.08455;1400;;;
Vegetación secundaria;Secondary_Growth;MTZ38;;;Pacifico;5.23699;-76.08553;1342;;;
Vegetación secundaria;Secondary_Growth;MTZ39;;;Pacifico;5.23646;-76.08703;1364;;;
Bosque;Mature_forest;MTZ40;;;Pacifico;5.23534;-76.08772;1319;;;
Vegetación secundaria;Secondary_Growth;MTZ41;;;Pacifico;5.23461;-76.08971;1322;;;
Bosque;Mature_forest;MTZ42;;;Pacifico;5.23537;-76.08907;1335;;;
Vegetación secundaria;Secondary_Growth;MTZ43;;;Pacifico;5.23657;-76.08878;1353;;;
Bosque;Mature_forest;MTZ44;;;Pacifico;5.2376;-76.0876;1376;;;
Vegetación secundaria;Secondary_Growth;MTZ45;;;Pacifico;5.2385;-76.08691;1398;;;
Vegetación secundaria;Secondary_Growth;MTZ46;;;Pacifico;5.23977;-76.09028;1440;;;
Vegetación secundaria;Secondary_Growth;MTZ47;;;Pacifico;5.24026;-76.091;1459;;;
Bosque;Mature_forest;MTZ48;;;Pacifico;5.24122;-76.09224;1481;;;
Vegetación secundaria;Secondary_Growth;MTZ49;;;Pacifico;5.24235;-76.09283;1504;;;
Bosque;Mature_forest;MTZ50;;;Pacifico;5.24224;-76.09395;1523;;;
Vegetación secundaria;Secondary_Growth;MTZ51;;;Pacifico;5.24238;-76.09476;1549;;;
Bosque;Mature_forest;MTZ52;;;Pacifico;5.24285;-76.09589;1561;;;
Bosque;Mature_forest;MTZ53;;;Pacifico;5.24373;-76.09628;1580;;;
Bosque;Mature_forest;MTZ54;;;Pacifico;5.24429;-76.09473;1588;;;
Bosque;Mature_forest;MTZ55;;;Pacifico;5.24562;-76.09415;1621;;;
Bosque;Mature_forest;MTZ56;;;Pacifico;5.2461;-76.09481;1637;;;
Bosque;Mature_forest;MTZ57;;;Pacifico;5.24633;-76.09341;1649;;;
Bosque;Mature_forest;MTZ58;;;Pacifico;5.24715;-76.09323;1679;;;
Bosque;Mature_forest;MTZ59;;;Pacifico;5.24673;-76.09431;1692;;;
Bosque;Mature_forest;MTZ60;;;Pacifico;5.24594;-76.09357;1643;;;
Bosque;Mature_forest;MTZ60;;;Pacifico;5.29594;-76.09357;1643;;;
Bosque;Mature_forest;MTZ61;;;Pacifico;5.24449;-76.09367;1602;;;
Bosque;Mature_forest;MTZ62;;;Pacifico;5.24392;-76.09377;1591;;;
Bosque;Mature_forest;PRV1;;;Pacifico;5.19051;-76.02275;1741;;;
Bosque;Mature_forest;PRV10;;;Pacifico;5.18808;-76.02173;1873;;;
Bosque;Mature_forest;PRV11;;;Pacifico;5.1864;-76.02164;1900;;;
Bosque;Mature_forest;PRV12;;;Pacifico;5.18405;-76.02126;1905;;;
Vegetación secundaria;Secondary_Growth;PRV13;;;Pacifico;5.18462;-76.02166;1894;;;
Bosque;Mature_forest;PRV14;;;Pacifico;5.18293;-76.02101;1912;;;
Vegetación secundaria;Secondary_Growth;PRV15;;;Pacifico;5.18325;-76.02106;1906;;;
Bosque;Mature_forest;PRV16;;;Pacifico;5.18237;-76.02073;1944;;;
Bosque;Mature_forest;PRV17;;;Pacifico;5.18162;-76.02128;1938;;;
Bosque;Mature_forest;PRV18;;;Pacifico;5.17993;-76.02013;1969;;;
Bosque;Mature_forest;PRV19;;;Pacifico;5.1804;-76.02038;1951;;;
Bosque;Mature_forest;PRV2;;;Pacifico;5.19152;-76.02251;1756;;;
Bosque;Mature_forest;PRV20;;;Pacifico;5.17811;-76.01978;1977;;;
Bosque;Mature_forest;PRV21;;;Pacifico;5.17907;-76.01973;1974;;;
Bosque;Mature_forest;PRV22;;;Pacifico;5.17626;-76.01972;1996;;;
Bosque;Mature_forest;PRV23;;;Pacifico;5.17712;-76.01974;1991;;;
Bosque;Mature_forest;PRV24;;;Pacifico;5.17551;-76.02018;2010;;;
Bosque;Mature_forest;PRV25;;;Pacifico;5.17558;-76.01977;2004;;;
Vegetación secundaria;Secondary_Growth;PRV26;;;Pacifico;5.17563;-76.0227;2029;;;
Vegetación secundaria;Secondary_Growth;PRV27;;;Pacifico;5.17594;-76.02132;2026;;;
Bosque;Mature_forest;PRV28;;;Pacifico;5.17403;-76.02188;2001;;;
Bosque;Mature_forest;PRV29;;;Pacifico;5.17469;-76.0225;2050;;;
Vegetación secundaria;Secondary_Growth;PRV3;;;Pacifico;5.19256;-76.02208;1765;;;
Vegetación secundaria;Secondary_Growth;PRV4;;;Pacifico;5.19381;-76.0219;1787;;;
Vegetación secundaria;Secondary_Growth;PRV5;;;Pacifico;5.19413;-76.02109;1793;;;
Bosque;Mature_forest;PRV6;;;Pacifico;5.19314;-76.02145;1792;;;
Bosque;Mature_forest;PRV7;;;Pacifico;5.19175;-76.02174;1814;;;
Bosque;Mature_forest;PRV8;;;Pacifico;5.19037;-76.02128;1834;;;
Bosque;Mature_forest;PRV9;;;Pacifico;5.18953;-76.02148;1856;;;
Bosque;Bosque Denso;Ris01;;Mistranto;Risaralda;5.314011;-75.907524;2116;;;
Bosque;Secondary_Forest;CR13;Via_Costa_Rica_Mistrato;Mistrato;Risaralda;5.3669;-75.89696;1611;;;
Bosque;Mature_Forest;CU1;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14761;-76.00674;2245;;;
Bosque;Mature_Forest/Secondary_Forest;CU10;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.13757;-75.99873;2165;;;
Bosque;Mature_Forest/Secondary_Forest;CU11;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.13559;-75.99946;2144;;;
Bosque;Mature_Forest/Life_fence;CU12;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.12924;-76.00188;2104;;;
Bosque;Secondary_Forest;CU13;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.12807;-75.99972;2095;;;
Bosque;other;CU14;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.12755;-75.99805;2153;;;
Bosque;Mature_Forest;CU2;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14774;-76.00654;2238;;;
